codigo item;descricao item
46000097;ETIQUETA ADESIVA PARA HM HIGIMELT - POSICIONAMENTO
46000098;ETIQUETA PUR400 HEIDELBERG
46000099;ETIQUETA LIMPAMELT 25,3x16,5cm/4x0
46000100;ETIQUETA CONTAINER DE PAPELÃO A3cm/4x0
46000101;ETIQUETA TAMBOR PUR A3cm/4x0
46000102;ETIQUETA ADESIVA COUCHÊ PICTOGRAMA 100 X 176
46000103;ETIQUETA ADESIVA ADHM 695 (PUR) HEIDELBERG 23,5 x 10,5 cm
46000104;ETIQUETA ADESIVA ADHM200 (HOTMELT) HEIDELBERG 23,5 x 10,5 cm
46000105;RÓTULO RAKOLL CON E TAM DE 200KG MED. 29,7x42,O cm
46000106;RÓTULO RAKOLL MED. 235x100 mm
46000109;Saco plástico aluminizado  PUR 280 mm
46000114;BCA.PAPELÃO 125 x 200MM (2KG/PUR)
46000120;ETIQUETA PURO TACK
46000121;BARRICA (25KG) LISA
46000122;PÓ ANTI-BLOCANTE
46000123;OLEO DE MAMONA HIDROGENADO MICRONIZADO
46000124;ARGONIO GAS CIL K 7M3
46000125;NITROGÊNIO GAS CIL T 9M3
46000126;GÁS NATURAL
46000127;VIDROS PARA LABORATÕRIO 350Mi
46000128;RÓTULO COLA ACRILICA 210x150mm - COLA PVA EXTRA - 5 KG
46000129;RÓTULO COLA ACRILICA 210x150mm - COLA PVA EXTRA - 18 KG
46000130;RÓTULO COLA ACRILICA 210x150mm - COLA PVA EXTRA - 50 KG
46000131;MALHA #17 SAIDA DOS PALETIZADORES
46000132;MALHA #17 COM ARO - ÉSTER DE BREU
46000133;MALHA #17 RETANGULAR (AQUOSO)
46000134;MALHA #30 RETANGULAR GRANDE
46000135;MALHA #30 RETANGULAR PEQUENA (AQUOSO)
46000136;MALHA #40/30 FUNIL PEQUENA
46000137;MALHA #60 COM ARO - PELETIZADORES
46000138;MALHA #60 FUNIL GRANDE
46000139;MALHA #60 FUNIL PEQUENA
46000140;MALHA #60 JPB 02
46000141;MALHA #60 JPBs
46000142;MALHA #60 RETANGULAR GRANDE
46000143;MALHA #60 RETANGULAR PEQUENA (AQUOSO)
46000144;MALHA #100 FUNIL GRANDE
46000145;MALHA #100 FUNIL PEQUENA
46000146;MALHA #100 RETANGULAR GRANDE
46000147;MALHA #100 RETANGULAR PEQUENA
46000148;MALHA #100 TIPO COPO (FILTRO DAS JPBS)
46000149;MALHA #150 RETANGULAR GRANDE (AQUOSO)
46000150;MALHA #150 RETANGULAR PEQUENA
46000151;MALHA #200 RETANGULAR GRANDE
46000152;MALHA #200 RETANGULAR PEQUENA
46000154;Ribon  Impressora Zebra
46000155;RÓTULO COLA ACRILICA 210x150mm - COLA PVA UNIV. - 5 KG
46000156;RÓTULO COLA ACRILICA 210x150mm - COLA PVA UNIV. - 50 KG
46000157;BARRICA DE 50KG
46000158;BARRICA DE 10KG LISA
46000159;VALVULA PARA CONTAINER DE PAPELÃO
46000160;PAPEL C/ TRATAMENTO ANTIADERENTE KRAFSIL 125G 672MM X 465MM
46000161;TAMBOR FIBRA TAMPA E FUNDO REMOVÍVEL TFT
46000162;TABULEIRO 190 X 620 MM - DIVISÓRIA PARA PUR EM CAIXA
46000163;SELO CQ-3062
46000164;SACO VALV. 450X600X0,20MM S/ IMPRESSÃO (10KG)
46000165;SACO DE PAPELÃO VAZIO SWIFT THERM 7148
46000166;BICO APLICADOR DE PLÁSTICO - TS820
46000167;FILME LEIT.310X120 MÁX.30KG-UM
46000168;SACO VALV. WURTH W001 BRANCO  45 x 60 x 020
46000169;SACO VALV. WURTH W002 AMBAR   45 x 60 x 020
46000170;CONTAINER DE PLÁSTICO 1000 LTS BOLHA NOVA (RECO)
46000171;FRASCO DE 1 LITRO LISO - MODELO EMP/ F 1000 COLA
46000172;PALLET PADRÃO PBR-1200 X 1000
46000173;EMULSÃO SP 550
46000174;"ETIQUETA ADESIVA REDONDA ""IDENT SACOS MP""  AMARELA"
46000175;"ETIQUETA ADESIVA REDONDA ""IDENT SACOS MP""  AZUL ESCURA"
46000176;"ETIQUETA ADESIVA REDONDA ""IDENT SACOS MP""  BRANCA"
46000177;"ETIQUETA ADESIVA REDONDA ""IDENT SACOS MP""  MARROM"
46000178;"ETIQUETA ADESIVA REDONDA ""IDENT SACOS MP""  ROSA"
46000179;"ETIQUETA ADESIVA REDONDA ""IDENT SACOS MP""  VERDE"
46000180;"ETIQUETA ADESIVA REDONDA ""IDENT SACOS MP""  PRETA"
46000181;CAIXA COLMEIA 605 x 383 x 100
46000182;RÓTULO COUCHE -300 x 300 mm - 2 CORES
46000183;RÓTULO COUCHE - 12,5 x 2,5 CM - S. IMPRESSÃO
46000184;FITA GOMADA COM REFORÇO G11 80MM
46000185;CAJA DAVIS
46000186;TABULEIRO PAPEL C/ DESMOLDANTE 456 x 217 x 232
46000187;ETIQUETA ADESIVA COUCHE 105X75
46000188;ETIQUETA ADESIVA COUCHE 100X176
46000189;ETIQUETA GHS RÓTULO HOTMELT SPINE 162
46000190;ETIQUETA GHS RÓTULO HOTMELT SPINE 172
46000191;ETIQUETA GHS RÓTULO HOTMELT LATERAL 252
46000192;STATIC MIXER MCH-10-18T-52
46000193;ETIQUETA HOT MELT - 210X297MM - GROSSL BRILHO PAPEL COUCHE 1
46000194;ETIQUETA GHS - CHI 160 X 299CM
46000195;ETIQUETA HOT MELT EXPORTAÇÃO SAP - 297 X 210 mm
46000196;ETIQUETA ADESIVA REDONDA PUR VERDE 12 mm Ø
46000197;FBX C #100 N4 AF HM
46000198;BALDE BRANCO S/ IMPR C/ TAMPA AZUL
46000199;ADAPTADOR IBC
46000200;TBR AMA/BCO NOVO TR/TF 200 LT
46000201;TBR PRT NOVO TRB LISO 200 LT
46000202;IBC SM131000 LT
46000205;BOMBONA 05 LT
46000206;BOMBONA 10 LT
46000207;BOMBONA 20 LT
46000208;BOMBONA 25 LT
46000209;BOMBONA 30 LT
46000210;BALDE PRT NOVO TF 20 LT
46000211;BALDE BCO NOVO TF 20 LT
46000212;TBR PRT NOVO TF 200 LT
46000213;TBR VRD NOVO TF 200 LT
46000214;TBR PRT NOVO TF 100 LT
46000215;TBR VRD NOVO TF 100 LT
46000216;IBC MET 1000 LT
46000217;LATA 01 LT RETANGU PLEX 1 EA
46000218;TBR CZA NOVO TF 200 LT
46000219;TBR VRD NOVO TR 200 LT
46000221;TAMBOR VERDE S/ EPOXI TF 1 EA
46000222;ETIQUETA GHS - BR/EXPORT 160 X 299CM
46000223;ETIQUETA TIPO II1 EA
46000224;TAMBOR ORIGINAL200 LT
46000225;INDUSTRIALIZACION SIDERQUIMICA
46000227;TBR VRD RECUP TR 200 LT
46000228;TBR PRT NOVO TR LISO 200 LT
46000229;TBR PRE/BCO NOVO TR/TF 200 LT
46000230;BALDE PRETO CRIMPED LID
46000231;PALLET MADEIRA HT 1150 X 1150
46000232;PAIL RAN 5 GAL OPNHD MTL 24 GG
46000233;TBR PRT NOVO TRB PFUSO LISO 200 LT
46000239;SACO PIG. BCO LISO 975X1700X0
46000240;ÁGUA DE CONDENSADO
46000274;ÁGUA
46000275;RESÍDUO DE PRODUÇÃO DE RESINA E DE CAIXAS DE CONTENÇÃO
46000276;PALLET MADEIRA TRAVAS 1150X1150
46000277;FBX C #180 N 1 AF CA
46000278;CHAPA CHF SEP 1200X1000X2,5mm
46000279;SACO INFL DE RAFIA MEDIUM 90X210CM WM/L1/FIV
46000280;CANTO HBL 1010X75X75X2,5mm
46000281;CANTO HBL 750X75X75X2,5mm
46000282;TBR AZU NOVO TF 200 LT
46000283;TBR AZU NOVO TF BRA 200 LT
46000284;SLIP SHEET PLASTICO PRETO C/2 ABAS P/ 1200KG
46000285;CAIXA PAPELAO TAMPAS PADRAO BOLSA 1000L (1000WR)
46000286;BOLSA 1000L METALIZ ESPECIAL OCT. 2200X2260X0.36MM-BLN6733
85001584;STATIC MIXER 400 ML 180AN-818
CFOP5602;TRANFERENCIA DE SALDO CREDOR DE ICMS
CFOP5605;TRANFERENCIA DE SALDO DEVEDOR DE ICMS
CONTRATOS;ITEM DE CONTRATO
DD0200;MATERIAL:NOTA FISCAL COMPLEMENTAR
DD0201;MATERIAL:BOMBONA PLASTICA 200 LTS USADA - SUJO
DD0202;MATERIAL:TAMBOR METALICO 200 LTS USADO - SUJO
DD0203;MATERIAL:ITEM OUTRAS SAIDAS-KILO
DD0204;MATERIAL:ITEM OUTRAS SAIDAS-UNIDADE
DD0205;MATERIAL:COMPLEMENTO DE ICMS
DD0206;MATERIAL:VENDA DE SUCATA
DD0207;MATERIAL:MATERIAL:MATERIAL PARA TESTES
DD0208;MATERIAL:TRANSITORIA HB FULLER BRASIL
DD0209;MATERIAL:TRANSITORIA PAT
DD0210;SERVIÇO:TRANSITORIA ASSISTENCIA MEDICA
DD0211;SERVIÇO:TRANSITORIA VALE TRANSPORTE
DD0212;MATERIAL:TRANSITORIA CAMPANHAS NA EMPRESA
DD0213;SERVIÇO:TRANSITORIA CAMPANHAS NA EMPRESA
DD0214;MATERIAL:ESCROW - INCORPORAÇÃO
DD0215;MATERIAL:H.E.C.
DD0216;SERVIÇO:H.E.C.
DD0217;MATERIAL:DESPESAS ANTECIPADAS PARA APROPRIAÇÃO
DD0218;MATERIAL: FRETES LOCAIS-PLANTA GRU
DD0219;MATERIAL:MANUTENCAO E REPAROS FABRICA
DD0220;SERVIÇO:MANUTENCAO E REPAROS FABRICA
DD0221;MATERIAL:MANUTENCAO MAQUINAS E EQUIPAMENTOS
DD0222;SERVIÇO:MANUTENCAO MAQUINAS E EQUIPAMENTOS
DD0223;MATERIAL:MANUTENCAO DE IMOVEIS
DD0224;SERVIÇO:MANUTENCAO DE IMOVEIS
DD0225;MATERIAL:ENERGIA ELETRICA
DD0226;MATERIAL:AGUA E ESGOTO
DD0227;MATERIAL:GAS
DD0228;MATERIAL:INSUMOS MANUFATURA
DD0229;SERVIÇO:DESPESAS COLETA/RESIDUOS
DD0230;SERVIÇO:ELIMINAÇAO DE RESIDUOS - PERIGOSO
DD0231;SERVIÇO:TRANSPORTE DE LIXO
DD0232;SERVIÇO: PROFISSIONAIS - AMBIENTAL
DD0233;MATERIAL:TAXAS LEGAIS - AMBIENTAIS
DD0234;MATERIAL:AGUAS RESIDUAIS
DD0235;MATERIAL:ALUGUEIS- TERRENO
DD0236;MATERIAL:ALUGUEIS E CONDOMINIOS
DD0237;MATERIAL:LOCAÇOES
DD0238;MATERIAL:LOCAÇAO VEICULOS
DD0239;SERVIÇO:CORREIOS E MALOTES
DD0240;MATERIAL:QUOTAS E ASSINATURAS
DD0241;MATERIAL:COMERCIO LIVROS E REVISTAS
DD0242;MATERIAL:ATRIBUIÇOES DA ASSOCIAÇAO
DD0243;MATERIAL:UNIFORMES
DD0244;MATERIAL:VEICULOS
DD0245;MATERIAL:DESPESAS COM EPI
DD0246;MATERIAL:INSUMOS LAB
DD0247;MATERIAL:INSUMOS ADMINISTRATIVOS
DD0248;MATERIAL:INFORMATICA E SOFTWARES
DD0249;SERVIÇO:SUPRIMENTOS DIVERSOS- SERVIÇOS
DD0250;MATERIAL:ATIVO MENOR 5000USD
DD0251;SERVIÇO:TRATAMENTO AGUA
DD0252;SERVIÇO:SUPRIMENTOS EQUIPAMENTOS
DD0253;SERVIÇO:PUBLICACOES CORPORATIVAS
DD0254;MATERIAL:TELECOMUNICAÇOES
DD0255;MATERIAL:SEGURO DE VIDA
DD0256;MATERIAL:SEGUROS
DD0257;MATERIAL:GRATIFICACOES
DD0258;MATERIAL:BENEFICIOS A EMPREGADOS
DD0259;SERVIÇO:BENEFICIOS A EMPREGADOS
DD0260;SERVIÇO:ASSISTENCIA MEDICA E SOCIAL
DD0261;SERVIÇO:PASSAGENS AEREAS
DD0262;SERVIÇO:HOSPEDAGEM
DD0263;MATERIAL:DESPESA ALIMENTAÇAO-VIAGENS
DD0264;MATERIAL:DESPESAS DE VEICULO
DD0265;SERVIÇO:DESPESAS DE VEICULO
DD0266;MATERIAL:TREINAMENTO DO PESSOAL
DD0267;SERVIÇO:TREINAMENTO DO PESSOAL
DD0268;MATERIAL:EVENTOS PATROCINADOS EMPRESA
DD0269;SERVIÇO:EVENTOS PATROCINADOS EMPRESA
DD0270;SERVIÇO:SERVICOS CONTRATADOS PRODUCAO
DD0271;SERVIÇO:SERVICOS CONTRATADOS
DD0272;SERVIÇO:COMISSOES DE VENDAS
DD0273;SERVIÇO:PROPAGANDA E PUBLICIDADE
DD0274;MATERIAL:FEIRAS E EVENTOS
DD0275;SERVIÇO:FEIRAS E EVENTOS
DD0276;MATERIAL: AMOSTRAS E BONIFICAÇÕES
DD0277;MATERIAL:ICMS- AMOSTRA GRATIS
DD0278;SERVIÇO: PROFISSIONAIS-LEGAL
DD0279;SERVIÇO: PROFISSIONAIS-LEGAL FUNCIONARIOS &LABORAL
DD0280;SERVIÇO: PROFISSIONAIS-LICENCA
DD0281;SERVIÇO: PROFISSIONAIS-LEGAL PATENTE
DD0282;SERVIÇO: PROFISSIONAIS-LEGAL CORPORACAO
DD0283;SERVIÇO: PROFISSIONAIS-LEGAL COMERCIAL
DD0284;SERVIÇO: PROFISSIONAIS-PROJETOS
DD0285;SERVIÇO: PROFISSIONAIS-IMPOSTOS
DD0286;SERVIÇO: PROFISSIONAIS-ESTATUTARIO
DD0287;SERVIÇO: PROFISSIONAIS-ESTATUTARIO AUDITORIAS
DD0288;SERVIÇO: PROFISSIONAIS-US GAAP AUDITORIAS
DD0289;SERVIÇO: PROFISSIONAIS- PLANO DE BENEFICIO
DD0290;SERVIÇO: PROFISSIONAIS- SERVIÇOS CONTABEIS
DD0291;SERVIÇO:RECRUTAMENTO E SELECAO
DD0292;SERVIÇO: PROFISSIONAIS- MEDICAL SERVICES
DD0293;SERVIÇO:SERVICOS PROFISSIONAIS
DD0294;MATERIAL:OUTRAS DESPESAS CORPORATIVAS
DD0295;MATERIAL:BRINDES, DOAÇOES NAO DEDUTIVEL
DD0296;MATERIAL:CUSTOS DE ARMAZENAGEM
DD0297;MATERIAL:SERVICOS CORPORATIVOS - INTERCOMPANY
DD0298;MATERIAL:OUTROS SERVICOS INTERCOMPANY
DD0299;MATERIAL:PALLETS
DD0300;SERVIÇO:TERCEIROS E TEMPORARIOS
DD0301;SERVIÇO:HARDWARE
DD0302;SERVIÇO: DE INFORMATICA
DD0303;MATERIAL:TRANSPORTES
DD0304;SERVIÇO: LABORATÓRIO
DD0305;SERVIÇO:INSTRUMENTAÇÃO
DD0306;SERVIÇO:TAXI - TRANSPORTE TERRESTRE
DD0307;SERVIÇO:EMPILHADEIRAS
DD0308;MATERIAL:MATERIAL DE ESCRITÓRIO
DD0309;MATERIAL:MATERIAL DE LIMPEZA
DD0310;SERVIÇO:LIMPEZA E CONSERVAÇÃO
DD0311;SERVIÇO: GERAIS
DD0312;MATERIAL:CAFÉ E INSUMOS COPA
DD0313;MATERIAL:COFFEE BREAK
DD0314;MATERIAL:INSUMOS HIGIÊNICOS
DD0315;MATERIAL:MANUTENÇÃO AR CONDICIONADO
DD0316;SERVIÇO:MANUTENÇÃO AR CONDICIONADO
DD0317;MATERIAL:INDUSTRIALIZAÇÃO
DD0318;SERVIÇO: DE MANUFATURA INTERMEDIÁRIOS
DD0319;SERVIÇO: DE CONFORMIDADE
DD0320;SERVIÇO:PUBLICIDADE E GRÁFICA
DD0321;MATERIAL:FILME STRECH
DD0322;MATERIAL:CAIXAS DE PAPELÃO
DD0323;MATERIAL:ALMOFADAS DE AR
DD0324;SERVIÇO:LAVANDERIA UNIFORMES
DD0325;SERVIÇO:LAUDOS TÉCNICOS
DD0326;SERVIÇO:LIMPEZA E CONSERVAÇÃO CTA
DD0327;SERVIÇO: GERAIS CTA
DD0328;SERVIÇO:MANUTENÇÃO AR CONDICIONADO CTA
DD0329;SERVIÇO: PRESTADOS
DD0330;SERVIÇO: DESPESA COMPLEMENTAR MODULO IMPORTAÇÃO
DD0331;MATERIAL:FRETES INTERNACIONAIS-H.B. FULLER
DD0332;SERVIÇO:HONORARIOS DESPACHANTE
DD0333;MATERIAL:OUTRAS DESPESAS DE ENTREGA
DD0334;SALDO DE TERCEIROS EMPRESTIMO
DD0335;MATERIAL:MANUTENCAO E REPAROS FABRICA
DD0336;SERVIÇO: VARIAÇÃO DE PREÇO CUSTO
DD0337;SERVIÇO:CUSTOS DE ARMAZENAGEM
DD0338;SERVIÇO:LOCAÇOES
DD0339;SERVIÇO:TRANSITORIA HB FULLER BRASIL
DD0340;SERVIÇO: FRETES INTERNACIONAIS-H.B. FULLER
DD0341;VENDA DE ENERGIA
DD0342;SERVIÇO: FRETES LOCAIS-ADECOL
DD0343;SERVIÇO:ESCROW - INCORPORAÇÃO
DD0344;MATERIAL: CONTAINER RETORNAVEL
DD0345;SERVIÇO:TRANSITORIA PAT
DD0346;MATERIAL: REMESSA PARA CONSERTO
DD0347;MATERIAL: PROFISSIONAIS - SERVIÇOS CONTÁBEIS
DD0348;SERVIÇOS:LOCAÇAO VEICULOS
DD0349;NOTA DE DEBITO/RECEITA NÃO OPERACIONA
DD0350;NOTA DE DEBITO/TRANSPORTADORA
DD0351;INACTIVO
DD0352;INACTIVO
DD0353;SERVICOS: OUTRAS DESPESAS DE ENTREGA
DD0354;SERVICOS: CONTAS A RECEBER - FUNCIONARIOS
DD0355;MATERIAL: CONTAS A RECEBER - FUNCIONARIOS
DD0356;SERVIÇO: FGTS A RECOLHER
DD0357;MATERIAL: FRETES LOCAIS-HBF
DD0358;SERVIÇO: FRETES LOCAIS-HBF
DD0359;SERVIÇO: INSS A RECOLHER
DD0360;SERVIÇO: IR A PAGAR
DD0361;MATERIAL: FRETES LOCAIS-CURITIBA
DD0362;SERVIÇO: FRETES LOCAIS-CURITIBA
DD0363;SERVIÇO: PROV. AMBIENTAL
DD0364;MATERIAL: PROV. AMBIENTAL
DD0365;MATERIAL: OUTROS CUSTOS E DESP. PG ANTEC
DD0366;MATERIAL: PREMIOS DE SEGUROS A APROPRIAR
DD0367;MATERIAL: VENDAS CANCELADAS E DEVOLUCOES
DD0368;MATERIAL: INDENIZAÇAO A CLIENTES
DD0369;MATERIAL: DESPESAS PROPRIEDADE
DD0370;MATERIAL: OUTRAS TAXAS
DD0371;MATERIAL: IOF
DD0372;MATERIAL: MULTAS PAGAS OU INCORRIDAS
DD0373;MATERIAL: DESPESAS BANCARIAS
DD0374;MATERIAL: DESPESA DIVERSAS
DD0375;MATERIAL: VARIACAO CAMBIAL REALIZADA - PASSIVA
DD0376;MATERIAL: FRETES DE SAIDAS INTERNAS-ADECOL
DD0377;MATERIAL: IPTU A APROPRIAR+16:26
DD0378;SERVIÇO: DEPÓSITO JUDICIAL
DD0379;EMBALAGEN VAZIA PROD. PERIGOSO SUJO
DD0380;SOLIDOS CONTAMINADOS
DD0381;LAMPADAS-DESCARTE
DD0382;BORRA QUIMICA - ENTAMBORADA
DD0383;SOLVENTE SUJO
DD0384;MATERIAL: CONTAINER IBC
DD0385;SERVIÇO: SERVIÇO: CARTORIO
DD0386;SERVIÇO: ICMS COOPERCARGA PLEX
DD0387;MATERIAL: AMOSTRA E BONIFICAÇÕES EM KILO
DD0388;MATERIAL: FULLER-AMOSTRA E BONIFICAÇÕES EM KILO
DD0389;MATERIAL: REMESSA PARA CONSERTO - UN
DD0390;MATERIAL: AMOSTRAS E BONIFICAÇÕES
DD0391;SERVIÇO:ATRIBUIÇOES DA ASSOCIAÇAO
DD0392;SERVICO: FRETES DE SAIDAS INTERNAS-ADECOL
DD0393;SERVICO: FRETES DE SAIDAS INTERNAS -CURITIBA
DD0394;MATERIAL: FRETES DE SAIDAS INTERNAS -CURITIBA
DD0395;MATERIAL:CAFÉ E INSUMOS COPA
DD0396;MATERIAL:COFFEE BREAK
DD0397;MATERIAL:MATERIAL DE LIMPEZA
DD0398;SERVIÇO:TAXI - TRANSPORTE TERRESTRE
DD0399;MATERIAL:INSUMOS HIGIÊNICOS
DD0400;SERVICOS: DESPESAS DIVERSAS
DD0401;MATERIAL: JUROS PAGOS E INCORRIDOS
DD0402;NOTA DE DEBITO-INTERCOMPANY SERVIÇOS.
DD0403;SERVIÇO:COMISSOES DE VENDAS
DD0404;SERVIÇO:HONORARIOS DESPACHANTE
DD0405;SERVIÇO:CUSTOS DE ARMAZENAGEM
DD0406;SERVICOS: OUTRAS DESPESAS DE ENTREGA
DD0407;MATERIAL: INSUMOS LAB-CURITIBA
DD0408;MATERIAL: FRETES DE SAIDAS INTERNAS-CURITIBA
DD0409;MATERIAL:VENDA DE SUCATA
DD0410;MATERIAL: ENERGIA ELETRICA ICMS
DD0411;SERVICOS: OUTRAS TAXAS - IMPOSTOS DIVERSOS
DD0412;SERVICOS: OUTRAS TAXAS - IMPOSTOS DIVERSOS
DD0413;FITAS ADESIVAS
DD0414;SERVIÇO: VARIAÇÃO DE PREÇO CUSTO
DD0415;SERVIÇO: VARIAÇÃO DE ESTOQUE
DD0416;SERVIÇO:CUSTOS DE ARMAZENAGEM MP
DD0417;MATERIAL:BRINDES, DOAÇOES NAO DEDUTIVEL
IA0001;MATERIAL:MAQUINAS, APARELHOS E EQUIPAMENTOS
IA0002;SERVIÇO:MAQUINAS, APARELHOS E EQUIPAMENTOS
IA0003;MATERIAL:EQUIPAMENTOS LABORATORIO
IA0004;SERVIÇO:EQUIPAMENTOS LABORATORIO
IA0005;MATERIAL:EQUIPAMENTOS E PROC DE DADOS
IA0006;SERVIÇO:EQUIPAMENTOS E PROC DE DADOS
IA0007;MATERIAL:SISTEMAS E APLICATIVOS (SOFTWARE)
IA0008;SERVIÇO:SISTEMAS E APLICATIVOS (SOFTWARE)
IA0009;MATERIAL:MOVEIS E UTENSILIOS
IA0010;SERVIÇO:MOVEIS E UTENSILIOS
IA0011;MATERIAL:VEICULOS
IA0012;SERVIÇO:VEICULOS
IA0013;MATERIAL:FERRAMENTAS
IA0014;SERVIÇO:FERRAMENTAS
IA0015;MATERIAL:PECAS E CONJUNTOS DE REPOSICAO
IA0016;SERVIÇO:PECAS E CONJUNTOS DE REPOSICAO
IA0017;MATERIAL:INSTALACOES
IA0018;SERVIÇO:INSTALACOES
IA0019;MATERIAL:HBF CAP 000 - BOMBEIRO FAMILIA KISS
IA0020;SERVIÇO:HBF CAP 000 - BOMBEIRO FAMILIA KISS
IA0021;MATERIAL:HBF CAP 103343 - HOT MELT PRODUCTIVITY
IA0022;SERVIÇO:HBF CAP 103343 - HOT MELT PRODUCTIVITY
IA0023;MATERIAL:HBF CAP 103334 - POLYMER PLANT PSM UPGRADE
IA0024;SERVIÇO:HBF CAP 103334 - POLYMER PLANT PSM UPGRADE
IA0025;MATERIAL:HBF CAP 103329 - EFFLUENT TREATMENT STATION
IA0026;SERVIÇO:HBF CAP 103329 - EFFLUENT TREATMENT STATION
IA0027;MATERIAL:HBF CAP 103349 - OFFICES AT SUPERCOR
IA0028;SERVIÇO:HBF CAP 103349 - OFFICES AT SUPERCOR
IA0029;MATERIAL:HBF CAP 103350 - TECHNICAL CENTER AT SUPERCOR
IA0030;SERVIÇO:HBF CAP 103350 - TECHNICAL CENTER AT SUPERCOR
IA0031;MATERIAL:HBF CAP 103331 - FIRE FIGHTING SYSTEM
IA0032;SERVIÇO:HBF CAP 103331 - FIRE FIGHTING SYSTEM
IA0033;MATERIAL:HBF CAP 103347 - RM WAREHOUSE
IA0034;SERVIÇO:HBF CAP 103347 - RM WAREHOUSE
IA0035;MATERIAL:HBF CAP 103340 - EFFICIENCY ELECTRICITY
IA0036;SERVIÇO:HBF CAP 103340 - EFFICIENCY ELECTRICITY
IA0037;MATERIAL:HBF CAP 103342 -PUR AREA UPGRADE EHS, QTY, PRODUC.
IA0038;SERVIÇO:HBF CAP 103342 -PUR AREA UPGRADE EHS, QTY, PRODUC.
IA0039;MATERIAL:HBF CAP 104296 - QC TESTING EQUIPMENT FASE II
IA0040;SERVIÇO:HBF CAP 104296 - QC TESTING EQUIPMENT FASE II
IA0041;MATERIAL:PROJETO BOMBEIROS
IA0042;SERVIÇO:PROJETO BOMBEIROS
IA0043;MATERIAL:HBF CAP-103336-TANK YARD PSM UP. PHASE-282-ADQ
IA0044;SERVIÇO:HBF CAP-103336-TANK YARD PSM UP. PHASE-282-ADQ
IA0045;MATERIAL:HBF CAP - ITEM: HBF 1141 FALL PROTECTION IN ADECOL
IA0046;SERVIÇO:HBF CAP - ITEM: HBF 1141 FALL PROTECTION IN ADECOL
IA0047;MATERIAL:HBF CAP 921 - ADAPTATION TO HBF NETWORK IN ADECOL
IA0048;SERVIÇO:HBF CAP 921 - ADAPTATION TO HBF NETWORK IN ADECOL
IA0049;MATERIAL:ENTREGA FUTURA IMOBILIZADO
IA0050;MATERIAL:HBF CAP - ITEM: 10080031 ADQ-19-001
IA0051;SERVIÇO:HBF CAP - ITEM: 10080031 ADQ-19-001
IA0052;MATERIAL:HBF CAP 1091 - ADECOL QC LAB UPGRADE
IA0053;SERVIÇO:HBF CAP 1091 - ADECOL QC LAB UPGRADE
IA0054;SERVIÇO:CAP - HBF 1158
IA0055;SERVIÇO:CAP - HBF 1310
IA0056;SERVIÇO:CAP - HBF 1158
IA0057;SERVIÇO:CAP - HBF 1751 - CONTROL OF PROCESS WATER AND RESIN
IA0058;SERVIÇO:CAP - HBF 1399 CANTEEN ADEQUACY IN ADECOL
IA0059;SERVIÇO:CAP - HBF 1746 ADEQUACY OF WBA ELEVATOR AND PLATFORM
IA0060;SERVIÇO:CAP - HBF 1398 SUITABLE AREA FOR WASTES
IA0061;SERVIÇO:CAP - HBF 1748 QC TESTING EQUIPMENT - PHASE 3
IA0062;MATERIAL:CAP - HBF 1158
IA0063;MATERIAL:CAP - HBF 1310
IA0064;MATERIAL:CAP - HBF 1158
IA0065;MATERIAL:CAP - HBF 1751 - CONTROL OF PROCESS WATER AND RESIN
IA0066;MATERIAL:CAP - HBF 1399 CANTEEN ADEQUACY IN ADECOL
IA0067;MATERIAL:CAP - HBF 1746 ADEQUACY OF WBA ELEVATOR AND PLATFOR
IA0068;MATERIAL:CAP - HBF 1398 SUITABLE AREA FOR WASTES
IA0069;MATERIAL:CAP - HBF 1748 QC TESTING EQUIPMENT - PHASE 3
IA0070;MATERIAL:HBF CAP 103346 - FG DOCKS
IA0071;SERVIÇO:HBF CAP 103346 - FG DOCKS
IA0072;MATERIAL:CAP-HBF 1413 PACKING MACHINE FOR ANIMAL GLUE IN ADE
IA0073;SERVICO:CAP-HBF 1413 PACKING MACHINE FOR ANIMAL GLUE IN ADEC
IA0074;MATERIAL:HBF CAP-ITEM 10080052-Q2-2020 NEW COMPUTERS FOR BR
IA0075;SERVIÇO:HBF CAP- ITEM 10080052-Q2-2020 NEW COMPUTERS FOR BR
IA0076;MATERIAL:CAP-HBF 1406 NEW TRANSFERENCE LINE TO C10 AND C11 W
IA0077;SERVIÇO:CAP-HBF 1406 NEW TRANSFERENCE LINE TO C10 AND C11 WI
IA0078;MATERIAL: CAP - HBF 1745 CTA TRUCK GATE REFURBISHMENT
IA0079;SERVIÇO: CAP - HBF 1745 CTA TRUCK GATE REFURBISHMENT
IA0080;MATERIAL: CAP - HBF 1738 LIGHTNING ROD
IA0081;SERVIÇO: CAP - HBF 1738 LIGHTNING ROD
IA0082;MATERIAL:CAP -HBF 3053 HPLC_GPC SET-UP FOR CTA LAB GUARULHOS
IA0083;SERVIÇO:CAP - HBF 3053 HPLC_GPC SET-UP FOR CTA LAB GUARULHOS
IA0084;MATERIAL:HBF CAP - ITEM: 10080057- Q2-2020 NEW HIRES AND SPA
IA0085;SERVIÇO:HBF CAP - ITEM: 10080057- Q2-2020 NEW HIRES AND SPAR
IA0086;MATERIAL: MELHORIAS DE ARRENDAMENTO
